Chr,Start,End,Strand,Gene_ID
5,219872675,219875720,+,107871369
5,219884347,219885311,+,107871368
5,219891222,219897536,-,107871367
5,219950357,219951622,+,107872208
5,219951631,219953013,+,107871582
5,219953062,219956920,+,107872209
5,219986098,219992447,-,107871391
5,220011130,220015815,-,107871393
5,220018954,220019591,+,107871394
5,220021827,220029002,+,107871396
5,220029227,220029808,-,107872212
5,220036204,220042970,-,107871397
5,220046571,220049185,-,107871398
5,220055373,220059554,+,107872218
5,220060730,220062415,-,107872709
5,220064120,220068509,-,107872708
5,220075461,220078933,+,107871435
5,220079763,220085764,-,107871436
5,220089518,220091422,-,107872707
5,220097343,220098833,-,107872217
5,220114148,220116082,+,107872215
5,220116241,220123994,-,107871434
5,220124054,220128905,+,107871433
5,220130973,220140509,+,107871432
5,220197074,220204588,-,107871430
5,220230211,220234495,+,107871399
5,220235985,220246958,+,107871400
5,220254864,220258972,-,107872705
5,220269074,220272490,+,107871402
5,220274752,220279489,+,107871403
5,220279693,220285284,-,107871404
5,220286085,220289714,+,107871406
5,220291479,220296099,+,107871408
5,220297774,220298893,-,124898810
5,220302607,220308436,-,107871407
5,220362057,220363021,+,107872214
5,220383603,220388288,-,107871411
5,220390292,220396514,+,107871413
5,220396974,220403133,-,107871414
5,220409652,220414764,+,107871415
5,220414817,220421246,-,107871416
5,220430620,220433622,+,107871417
5,220442331,220446465,+,107871418
5,220454194,220458685,+,107871419
5,220459379,220462342,-,107871422
5,220466970,220474813,+,107871423
5,220476366,220480333,+,107871424
5,220481346,220482534,+,107871425
5,220489806,220491759,+,107872706
5,220496090,220498490,+,107871426
5,220499950,220503623,+,107871427
5,220503957,220506544,-,107871428
5,220507768,220512064,-,107871429
5,220528081,220530355,-,107871444
5,220532348,220537619,+,107871451
5,220538775,220539278,-,107872221
5,220541448,220546609,+,107871452
5,220544980,220546505,-,107871453
5,220548661,220549927,-,124898812
5,220574777,220577452,+,107871454
5,220592147,220663399,-,107871456
5,220663488,220666557,-,107872229
5,220669699,220671095,+,107872230
5,220673849,220676814,-,107871462
5,220680339,220681232,+,107872231
5,220722716,220728980,-,107871464
5,220739861,220742448,+,107871466
5,220745461,220747018,-,124898817
5,220748984,220753970,-,107871465
5,220755700,220758437,-,107871471
5,220762649,220769061,-,107871472
5,220769789,220775028,+,107871474
5,220779044,220789746,+,107871473
5,220821832,220823991,-,107872234
5,220825408,220832688,+,107871478
5,220833376,220835884,+,107871477
5,220836186,220839012,-,107871476
5,220841293,220844763,+,107871479
5,220847780,220856420,+,107871480
5,220890164,220899761,-,107871481
5,220902046,220907052,-,107871482
5,220921323,220929305,-,107871483
5,220931698,220937314,-,107871484
5,220945243,220953901,-,107871485
5,220954357,220959535,-,107871486
5,220967978,220972309,+,107871487
5,220975457,220977452,+,107871489
5,220977685,220987353,-,107871488
5,220987778,220997167,-,107871490
5,221005834,221007108,-,107852188
5,221007305,221010137,-,107871448
5,221014863,221021787,+,107871447
5,221022365,221028140,+,107871445
5,221028421,221033048,-,107871446
5,221042356,221049840,-,107871443
5,221056157,221060244,-,107871442
5,221061056,221072197,+,107871441
5,221072328,221075439,-,107871440
5,221120740,221122195,+,124898825
6,5456,6282,-,124899659
6,33699,62782,-,107873683
6,95279,96560,+,124899193
6,166775,170588,+,107855089
6,173608,175299,-,107855101
6,216510,233056,-,107855123
6,236988,239582,+,107855116
6,238589,239133,-,107855117
6,239348,247823,-,107855115
6,253225,260450,-,107855112
6,263769,267058,+,107855134
6,267388,272247,+,107855109
6,272262,274623,-,107855108
6,275752,279132,-,107855137
6,283550,287244,-,107855143
6,290158,296597,+,107855099
6,299455,300899,+,107855098
6,301842,303434,+,107855087
6,303629,307102,-,107855100
6,307302,312494,-,107855097
6,313899,338631,-,107855107
6,340346,343343,-,107855138
6,344582,347589,-,107855139
6,353367,357119,+,107855149
6,358812,362866,+,107855147
6,365597,366579,+,107855086
6,366913,371203,-,107855145
6,367539,369607,+,107855085
6,371318,372833,+,107855125
6,376657,378821,-,107855103
6,381259,393091,+,107855102
6,393869,399434,+,107855136
6,399405,403719,-,107855135
6,491848,496628,-,107855126
6,519012,530415,-,107855128
6,534355,542456,-,107855130
6,550337,555609,-,107855096
6,577252,583861,+,107855124
6,586906,593407,+,107855118
6,611399,611854,+,107855084
6,625188,633780,+,107855119
6,635646,640745,-,107855131
6,649525,660277,+,107855132
6,710976,714490,-,107855129
6,726004,728107,-,107855146
6,730445,738476,-,107855110
6,746336,750120,+,107855083
6,750796,759206,-,107855111
6,760687,763201,-,107873717
6,771819,772458,+,124899203
6,780555,783304,+,107855104
6,784757,790506,+,107855140
6,791767,792249,+,107855141
6,795146,796625,-,107855144
6,801481,803121,+,107855122
6,803423,810732,-,107855120
6,815752,818558,-,107855148
6,823968,824895,+,107855106
6,830834,844398,-,107855114
6,860751,861248,+,107874539
6,886048,893567,+,107873699
6,899157,903356,-,107873700
6,908424,914827,+,107873702
6,915787,923835,+,107875181
6,958039,967053,+,107873703
6,968022,977547,-,107873704
6,992485,995861,+,107873705
6,1008529,1020136,+,107873706
6,1022029,1023727,+,107873707
6,1030512,1041320,-,107873708
6,1045402,1046648,-,107875182
6,1055103,1060076,-,107873709
6,1065835,1068638,-,107873710
6,1075712,1083166,+,107873711
6,1096359,1114157,+,107873712
6,1115732,1118355,-,107875184
6,1121394,1134514,-,107873713
6,1138096,1143862,+,107873715
6,1144362,1145237,+,107873716
6,1198381,1199427,+,107875185
6,1207234,1207873,-,124899207
6,1218877,1229017,-,107873718
6,1287776,1291297,+,107873719
6,1291458,1296783,+,107873739
6,1293926,1296662,+,124899196
6,1347306,1349844,+,124899209
6,1412158,1470519,+,107852308
6,1442374,1449571,-,107873743
6,1467135,1468313,+,124899211
6,1470186,1472932,+,107874543
6,1475030,1477547,-,107874542
6,1509287,1512256,+,107873735
6,1514395,1518522,+,107873734
6,1519125,1535400,-,107873733
6,1573600,1580965,+,107873732
6,1591378,1593878,-,124899214
6,1604596,1609294,+,107875190
6,1622368,1625419,+,107873731
6,1640305,1642491,-,107873730
6,1731290,1732973,-,107875189
6,1773044,1774975,+,107875186
6,1860180,1866926,+,107873725
6,1905094,1923673,+,107873724
6,1930330,1939562,-,107873723
6,1943464,1952126,-,107873722
6,1955333,1961423,+,107873720
6,2021534,2026317,+,107873676
6,2031803,2032880,+,107875178
6,2041430,2042434,+,107875177
6,2044316,2052064,+,107873674
6,2056186,2066056,-,107873673
6,2072192,2127384,+,107873668
6,2075707,2078997,+,124899245
6,2091536,2095608,+,107873728
6,2095789,2100285,+,107873664
6,2103464,2114665,+,107873666
6,2129191,2138061,+,107873669
6,2197947,2205124,-,107873663
6,2232014,2239989,-,107873662
6,2262837,2278412,+,107873661
6,2283201,2296348,+,107873659
6,2297524,2319593,-,107873658
6,2333260,2351785,-,107873656
6,2397253,2401298,-,107873652
6,2409017,2421428,+,107873651
6,2423611,2427243,+,107873649
6,2432144,2444210,+,107873648
6,2442505,2443114,-,107873650
6,2449060,2454013,-,107873647
6,2456135,2468116,+,107873646
6,2469509,2480403,-,107873644
6,2488460,2495281,-,107873642
6,2556567,2559327,+,107873639
6,2561306,2566206,-,107873638
6,2571360,2577202,+,107873637
6,2578305,2584631,-,107873636
6,2588836,2596580,-,107873635
6,2610109,2610666,-,107875174
6,2612084,2619126,+,107873634
6,2632406,2634370,+,107875173
6,2649350,2678010,+,107873632
6,2696206,2700586,-,107873630
6,2779131,2779607,+,107873629
6,2836314,2854539,+,107873628
6,2856552,2862614,-,107873627
6,2894402,2903533,+,107873626
6,2903581,2915218,-,107874518
6,2929794,2947733,-,107873623
6,3152025,3152901,-,124899224
6,3155101,3160359,-,107875175
6,3155101,3156000,-,124899252
6,3217913,3218606,+,124899661
6,3585296,3591749,+,107873620
6,3913230,3916466,-,107875171
6,4167406,4169178,+,107873619
6,4422553,4440973,+,107873618
6,4498046,4502232,+,107873616
6,4502723,4510724,-,107873615
6,4614082,4615587,+,107875168
6,4622971,4625556,-,107873613
6,4634813,4635252,+,124899226
6,4658575,4665515,+,107873612
6,4667577,4673248,+,107873611
6,4674820,4675782,-,107875167
6,4714712,4719324,+,107874515
6,4731982,4736284,+,107873610
6,4789105,4792359,+,107874513
6,4827133,4831007,+,124899269
6,4975510,4985656,-,107855518
6,5004654,5009424,-,107855519
6,5023258,5035999,-,107855523
6,5079243,5085044,-,107855521
6,5160613,5166454,+,107873608
6,5174052,5181926,+,107873607
6,5219387,5223857,-,107875165
6,5233375,5247141,-,107873606
6,5288255,5292644,+,107873605
6,5293445,5295436,+,124899230
6,5360579,5368534,-,107873692
6,5361947,5362861,-,124899409
6,5366018,5366584,-,107874533
6,5443653,5455147,-,107873597
6,5473719,5477803,+,124885130
6,5478142,5488416,-,107873600
6,5589254,5595254,-,124899231
6,5638120,5642871,-,107873604
6,5638310,5640894,-,124899432
6,5718721,5754724,+,107873593
6,5758118,5759306,+,124899433
6,5778460,5780608,+,107875157
6,5788857,5791327,+,107874492
6,5881378,5887449,+,107873592
6,5915448,5922314,+,107873591
6,5939579,5944627,-,107873590
6,5967146,5971178,+,107873587
6,5975730,5983138,-,107873586
6,6053140,6060519,-,107873585
6,6167984,6170063,+,124899435
6,6283417,6305518,+,107873584
6,6472644,6473234,+,107874485
6,6570224,6570580,-,124899239
6,6662093,6662467,-,124899436
6,6803675,6805519,+,107875152
6,6880969,6881478,-,107874482
6,7257550,7258488,+,107875138
6,7291341,7295737,-,107875139
6,7297337,7298749,-,107874466
6,7350032,7352234,-,107875140
6,7505024,7505974,+,124899663
6,7526816,7528965,-,107875141
6,8158559,8161037,-,107874468
6,8173191,8181186,+,107874470
6,8446741,8451643,+,107873548
6,8455197,8457982,-,107873549
6,8471482,8476511,-,124899240
6,8543647,8550536,-,107875142
6,8569710,8573632,-,107873550
6,8632757,8645554,+,107873551
6,8646764,8652254,-,107873552
6,8712571,8713829,-,107875145
6,8844954,8851508,-,107873553
6,8867841,8868721,+,107873554
6,8937483,8938124,+,107874471
6,8948181,8950317,+,107873555
6,8959489,8960380,-,107875147
6,8963759,8972423,+,107875149
6,8974059,8982956,-,107873556
6,8985999,8995043,-,107873557
6,9020125,9023856,+,107873559
6,9026860,9035444,-,107873560
6,9040008,9047534,-,107873561
6,9078003,9079231,-,107873563
6,9187031,9192322,-,107874477
6,9207978,9209314,+,107873564
6,9236774,9243103,-,107873566
6,9252868,9258262,-,107873567
6,9270869,9273198,-,107873568
6,9323192,9326856,-,107873569
6,9365362,9371448,-,107873570
6,9379782,9381087,-,107873571
6,9382354,9383190,+,107874478
6,9383783,9394918,-,107873572
6,9428686,9432958,-,107873573
6,9491595,9493709,+,107874479
6,9516288,9522778,+,107873577
6,9554147,9561252,-,107873578
6,9588464,9606739,+,107873580
6,9619243,9622599,-,107873581
6,9627547,9629333,+,107875150
6,9629964,9637288,-,107873582
6,9648698,9650344,-,107875151
6,9803569,9806601,-,124899439
6,10034286,10072718,+,107874461
6,10604955,10607531,-,107875132
6,10647585,10648049,-,124899440
6,10885985,10893125,-,107873544
6,10932557,10940208,+,107873545
6,10978021,10978970,+,107875135
6,11110704,11150495,+,107874460
6,11451577,11451978,-,124899442
6,11471953,11488560,-,107873540
6,11525050,11540363,+,107873539
6,11556538,11561048,+,107873538
6,11588570,11601134,+,107873536
6,11632602,11644976,-,107873535
6,11692826,11695854,-,107873534
6,11859544,11863291,-,107875129
6,11910299,11912890,-,107873533
6,12319648,12319956,-,124899443
6,12617765,12625480,-,107875124
6,12726850,12758195,+,107873530
6,12854669,12856675,+,107875120
6,12891769,12909841,-,107873528
6,13048228,13050115,-,107875122
6,13225501,13227514,-,107875119
6,13364761,13366530,-,107853574
6,13468653,13483277,+,107856244
6,13539471,13540018,-,124899444
6,14128810,14133064,-,107875117
6,14737186,14744008,+,107873527
6,14888218,14889016,-,107873526
6,15080559,15119215,-,107873525
6,15162152,15166060,-,107873524
6,15191318,15200624,+,107873523
6,15333770,15335876,+,107875114
6,15394860,15405262,-,107873522
6,15572894,15573370,-,107874445
6,15724226,15725140,-,107874442
6,15873610,15881680,-,107873521
6,16358703,16359387,-,107873518
6,16381726,16399750,-,107873517
6,16429894,16430506,+,107874440
6,16551695,16553255,+,107874439
6,16688305,16691468,-,107873513
6,16939161,16939613,+,107874437
6,17531224,17537365,-,107875108
6,18310924,18312795,+,107873510
6,18360588,18365248,-,107873509
6,18501796,18502535,+,124899412
6,18530658,18536642,-,107852133
6,18559188,18570879,-,107852132
6,18742207,18746534,+,107873505
6,18773699,18779119,-,107873507
6,18917564,18919311,+,107875104
6,18966908,18967336,+,124899449
6,19325984,19327715,-,107874434
6,20297623,20343077,-,124899450
6,20626519,20635666,-,107855626
6,20718169,20720607,-,124899451
6,20730504,20732183,-,124899452
6,21209551,21215366,+,107855623
6,21472558,21473650,-,124899453
6,21868787,21872298,+,107874428
6,21872370,21876306,-,107873498
6,21911254,21911987,-,124899454
6,22497709,22519860,+,107873504
6,22543658,22562709,+,107873487
6,22668715,22678317,+,124899455
6,22682461,22692513,+,107874420
6,22774350,22774802,+,124899456
6,23354683,23355102,-,107875095
6,23603173,23603703,-,124899457
6,23706390,23713387,+,107873488
6,23763906,23806218,-,107873489
6,23867761,23872535,-,107875097
6,23872535,23873998,+,124899674
6,23881653,23886609,-,107873490
6,23924508,23927804,-,107873493
6,24026363,24032556,+,107875099
6,24033433,24038998,-,107873494
6,24083130,24091426,-,107873495
6,24103148,24104029,-,107874425
6,24105865,24112872,-,107873496
6,24278638,24283775,+,107874426
6,24368835,24370830,+,107873497
6,24673418,24674251,+,107874427
6,25063920,25066862,+,107852882
6,25577536,25578165,-,124899458
6,26044736,26060612,-,107873503
6,26170529,26177457,+,107874432
6,26603250,26603723,+,107874430
6,27397322,27404365,+,107873502
6,27773739,27778442,-,107873501
6,28075445,28081562,-,107873444
6,28123073,28134396,+,107873445
6,28329169,28332825,+,107873446
6,28555789,28556406,+,107873485
6,28605469,28608712,-,107873484
6,28612430,28614152,-,124899459
6,28747329,28748032,+,107874418
6,29112500,29113829,-,107875092
6,29315325,29315948,-,124899460
6,29349505,29364406,+,107873482
6,29688871,29701922,+,107875091
6,29753868,29754713,+,107875090
6,29829504,29829989,-,124899461
6,29924639,29929737,-,107873480
6,29964759,30013493,+,107873478
6,30014494,30019346,-,107873479
6,30034682,30075352,+,124899462
6,30228662,30229057,+,124899463
6,30388173,30389367,-,124899464
6,30389472,30390905,-,124899465
6,30390932,30392236,+,107873476
6,30435536,30497055,-,107873474
6,30615099,30616988,+,107871818
6,30978310,30997820,-,107874408
6,31018548,31023702,+,107873470
6,31038653,31039477,+,107874407
6,31077474,31081613,-,107873469
6,31250950,31251803,-,124899466
6,31272464,31278712,+,107873468
6,31311424,31316601,+,107875088
6,31806306,31812378,+,107873419
6,31878037,31888784,+,107873420
6,31895718,31903960,-,107873421
6,32021647,32032389,+,107875079
6,32195408,32196676,-,124899467
6,32429641,32433380,+,107874400
6,32626892,32649442,+,107873465
6,32666655,32668421,+,107874387
6,32725465,32726067,+,107874388
6,33261944,33263645,+,124899468
6,33308266,33308865,+,107875084
6,33483517,33483999,-,124899469
6,33556324,33560233,+,107873463
6,33968722,33970163,-,107875086
6,34223823,34244150,+,107875087
6,34655941,34656750,+,124899470
6,34703543,34721656,-,107853421
6,34868555,34869111,+,107853420
6,34907840,34913746,-,107853424
6,35031401,35041126,+,107853423
6,35282619,35288390,+,107873460
6,35398304,35410091,+,107873461
6,35531490,35532727,+,107875083
6,35596282,35596593,-,107874389
