,CHROM,START,END,STRAND,GENE
17192,5,60955497,60959760,+,Solyc05g050120.3
17193,5,60959850,60961574,-,Solyc05g050130.4
17194,5,60974946,60975112,-,Solyc05g050140.1
17195,5,60990536,60991092,-,Solyc05g050150.1
17196,5,60993841,60994391,-,Solyc05g050160.1
17197,5,61000130,61000686,-,Solyc05g050170.1
17198,5,61036481,61037071,-,Solyc05g050180.1
17199,5,61039778,61040330,-,Solyc05g050190.1
17200,5,61099177,61101087,+,Solyc05g050200.4
17201,5,61102377,61106744,-,Solyc05g050210.4
17202,5,61114121,61114935,+,Solyc05g050213.1
17203,5,61118688,61118760,+,Solyc05g050217.1
17204,5,61118981,61125459,+,Solyc05g050220.3
17205,5,61130293,61134026,+,Solyc05g050230.4
17206,5,61135308,61136577,+,Solyc05g050240.3
17207,5,61137646,61137938,-,Solyc05g050250.1
17208,5,61193492,61201419,+,Solyc05g050280.3
17209,5,61221561,61223593,+,Solyc05g050290.3
17210,5,61287882,61288560,-,Solyc05g050300.3
17211,5,61295236,61303184,+,Solyc05g050320.4
17212,5,61295658,61295836,-,Solyc05g050310.1
17213,5,61302276,61304040,+,Solyc05g050330.3
17214,5,61305577,61306501,+,Solyc05g050340.4
17215,5,61312416,61317985,-,Solyc05g050350.2
17216,5,61320062,61326276,+,Solyc05g050360.3
17217,5,61330030,61330802,+,Solyc05g050365.1
17218,5,61337589,61343240,+,Solyc05g050380.4
17219,5,61355864,61362977,-,Solyc05g050390.4
17220,5,61380973,61470863,-,Solyc05g050460.1
17221,5,61381535,61382445,-,LOC101268764
17222,5,61455731,61460357,+,Solyc05g050430.2
17223,5,61470222,61471246,-,Solyc05g050470.1
17224,5,61477526,61479316,+,LOC109120306
17225,5,61479747,61481421,+,LOC112941512
17226,5,61482264,61484237,+,Solyc05g050480.1
17227,5,61484756,61488300,+,Solyc05g050490.4
17228,5,61490550,61494442,+,Solyc05g050500.1
17229,5,61495819,61497136,-,Solyc05g050510.3
17230,5,61499128,61499200,-,TRNAF-GAA
17231,5,61505973,61506639,+,Solyc05g050515.1
17232,5,61511538,61515634,+,Solyc05g050520.4
17233,5,61516986,61524744,+,Solyc05g050530.3
17234,5,61521063,61524371,-,Solyc05g050540.4
17235,5,61528595,61532331,-,Solyc05g050550.4
17236,5,61541184,61541764,-,Solyc05g050555.1
17237,5,61560052,61562617,+,Solyc05g050560.1
17238,5,61580054,61580125,-,TRNAQ-CUG
17239,5,61581398,61584075,+,Solyc05g050570.3
17240,5,61588019,61592639,+,Solyc05g050580.3
17241,5,61593590,61596775,-,Solyc05g050590.3
17242,5,61602276,61613290,+,Solyc05g050600.3
17243,5,61614145,61633281,-,Solyc05g050630.4
17244,5,61615229,61615961,+,Solyc05g050620.2
17245,5,61636271,61636827,-,Solyc05g050640.1
17246,5,61637868,61638770,+,Solyc05g050650.2
17247,5,61639906,61643682,-,Solyc05g050660.1
17248,5,61644414,61646180,-,Solyc05g050670.2
17249,5,61647692,61656866,-,Solyc05g050680.4
17250,5,61664793,61671011,-,Solyc05g050685.1
17251,5,61675632,61679907,-,Solyc05g050690.2
17252,5,61686372,61687755,+,Solyc05g050700.1
17253,5,61687958,61690491,-,Solyc05g050710.3
17254,5,61692239,61698206,-,Solyc05g050720.4
17255,5,61708043,61708468,+,Solyc05g050730.1
17256,5,61719747,61731858,+,Solyc05g050740.3
17257,5,61732480,61734633,-,Solyc05g050750.1
17258,5,61753799,61756317,+,Solyc05g050760.2
17259,5,61773000,61782664,+,Solyc05g050770.4
17260,5,61798605,61806521,+,Solyc05g050780.3
17261,5,61830315,61830884,+,Solyc05g050790.3
17262,5,61835352,61839890,-,Solyc05g050800.3
17263,5,61843124,61847026,+,Solyc05g050810.4
17264,5,61847518,61848772,+,Solyc05g050820.3
17265,5,61854356,61855202,-,Solyc05g050825.1
17266,5,61900668,61901816,+,Solyc05g050830.3
17267,5,61912916,61917352,+,Solyc05g050840.3
17268,5,61917720,61919980,-,LOC101268397
17269,5,61921692,61924239,-,Solyc05g050850.3
17270,5,61927932,61929607,+,Solyc05g050860.2
17271,5,61930003,61930489,-,Solyc05g050870.4
17272,5,61939421,61939986,+,LOC109120308
17273,5,61940662,61942712,-,Solyc05g050880.2
17274,5,61956712,61958196,+,Solyc05g050883.1
17275,5,61964651,61965225,+,Solyc05g050887.1
17276,5,61968036,61968852,+,Solyc05g050890.3
17277,5,61973122,61973802,+,Solyc05g050895.1
17278,5,61974886,61980118,+,Solyc05g050900.4
17279,5,61980443,61983513,-,Solyc05g050910.3
17280,5,61984160,61990314,-,Solyc05g050920.3
17281,5,62009894,62012055,+,Solyc05g050930.2
17282,5,62015715,62023096,+,Solyc05g050940.4
17283,5,62022604,62025910,+,Solyc05g050950.2
17284,5,62023806,62028580,+,Solyc05g050960.4
17285,5,62029128,62029211,-,TRNAL-CAA
17286,5,62032196,62036333,+,Solyc05g050970.4
17287,5,62040418,62047499,+,Solyc05g050980.3
17288,5,62050120,62053796,+,Solyc05g050990.1
17289,5,62054244,62057452,-,Solyc05g051000.3
17290,5,62065180,62068455,+,Solyc05g051010.4
17291,5,62069144,62075347,+,Solyc05g051030.3
17292,5,62076157,62081927,-,Solyc05g051040.4
17293,5,62082903,62087006,-,Solyc05g051050.3
17294,5,62092594,62098851,-,Solyc05g051060.3
17295,5,62121500,62128136,-,Solyc05g051070.3
17296,5,62125461,62133107,-,Solyc05g051080.3
17297,5,62132496,62132876,-,Solyc05g051090.1
17298,5,62139096,62140282,+,Solyc05g051100.2
17299,5,62149177,62149691,-,Solyc05g051120.1
17300,5,62203179,62204075,+,Solyc05g051140.3
17301,5,62205156,62205368,-,Solyc05g051150.1
17302,5,62236285,62236497,-,Solyc05g051153.1
17303,5,62236486,62238096,-,Solyc05g051157.1
17304,5,62242202,62242584,-,Solyc05g051160.1
17305,5,62261858,62263163,+,LOC109120311
17306,5,62280864,62281701,+,Solyc05g051180.3
17307,5,62286257,62287292,+,Solyc05g051190.1
17308,5,62291500,62292493,-,Solyc05g051200.1
17309,5,62321564,62324197,+,Solyc05g051210.3
17310,5,62324808,62337041,-,Solyc05g051220.3
17311,5,62340505,62350364,+,Solyc05g051230.4
17312,5,62370153,62371940,+,Solyc05g051240.1
17313,5,62381230,62384670,-,Solyc05g051250.3
17314,5,62391765,62394842,+,Solyc05g051260.3
17315,5,62395226,62397214,+,Solyc05g051270.3
17316,5,62420679,62427268,+,Solyc05g051280.3
17317,5,62431217,62432777,-,Solyc05g051290.4
17318,5,62441711,62442139,+,Solyc05g051300.1
17319,5,62449463,62450001,-,Solyc05g051310.1
17320,5,62452553,62455324,+,Solyc05g051320.2
17321,5,62457382,62458796,-,Solyc05g051330.1
17322,5,62462312,62463970,+,Solyc05g051340.3
17323,5,62462401,62468327,+,Solyc05g051345.1
17324,5,62471279,62479572,+,Solyc05g051350.2
17325,5,62479862,62482739,+,Solyc05g051360.1
17326,5,62482623,62489892,-,Solyc05g051370.3
17327,5,62515279,62519978,+,Solyc05g051380.4
17328,5,62525828,62528279,+,Solyc05g051385.1
17329,5,62531724,62535231,-,Solyc05g051390.3
17330,5,62544836,62544917,+,TRNAS-GCU
17331,5,62549384,62550788,+,Solyc05g051400.4
17332,5,62552560,62555207,+,LOC101258958
17333,5,62562319,62565182,+,Solyc05g051410.3
17334,5,62571454,62574076,-,Solyc05g051420.2
17335,5,62601759,62606608,-,Solyc05g051425.2
17336,5,62624347,62625071,+,Solyc05g051440.1
17337,5,62629045,62630818,+,Solyc05g051450.2
17338,5,62661733,62664410,+,Solyc05g051460.3
17339,5,62674270,62675312,-,Solyc05g051470.3
17340,5,62683870,62684473,+,Solyc05g051480.2
17341,5,62691123,62705238,-,Solyc05g051490.3
17342,5,62709180,62715043,-,Solyc05g051495.1
17343,5,62716585,62718189,+,Solyc04g074580.1
17344,5,62718480,62721398,+,Solyc05g051500.4
17345,5,62721722,62723462,-,Solyc05g051510.4
17346,5,62725728,62738243,+,Solyc05g051520.3
17347,5,62741667,62744124,-,Solyc05g051530.4
17348,5,62756968,62758834,+,Solyc05g051540.3
17349,5,62762921,62764553,+,Solyc05g051545.1
17350,5,62779597,62782271,+,Solyc05g051550.2
17351,5,62782745,62787109,-,Solyc05g051560.4
17352,5,62788685,62792681,-,Solyc05g051570.3
17353,5,62799155,62804590,+,Solyc05g051580.3
17354,5,62805302,62811736,-,Solyc05g051590.3
17355,5,62813297,62815243,-,Solyc05g051583.1
17356,5,62820362,62827930,+,Solyc05g051595.1
17357,5,62824125,62830105,+,LOC101257174
17358,5,62830282,62835025,-,Solyc05g051610.3
17359,5,62842827,62847558,+,Solyc05g051620.3
17360,5,62849018,62863564,+,Solyc05g051630.4
17361,5,62878853,62884721,+,Solyc05g051640.4
17362,5,62884612,62888456,-,LOC101256288
17363,5,62899479,62900447,+,Solyc05g051660.1
17364,5,62911201,62937190,+,Solyc05g051680.4
17365,5,62949415,62954916,-,Solyc05g051690.3
17366,5,62956018,62960234,-,Solyc05g051700.3
17367,5,62961941,62965624,+,Solyc05g051710.4
17368,5,62965859,62965939,+,TRNAL-AAG
17369,5,62968046,62968748,+,Solyc05g051720.1
17370,5,62974947,62976449,+,Solyc05g051730.1
17371,5,62977715,62979201,-,Solyc05g051735.1
17372,5,62980670,62985196,-,Solyc05g051750.3
17373,5,62989422,62991243,-,Solyc05g051760.2
17374,5,62992285,62992356,+,TRNAW-CCA
17375,5,62993323,62998925,-,Solyc05g051770.3
17376,5,63007460,63007533,+,TRNAI-UAU
17377,5,63007538,63011292,-,Solyc05g051780.4
17378,5,63017719,63022536,+,Solyc05g051790.3
17379,5,63027373,63031125,+,Solyc05g051800.3
17380,5,63043103,63043321,+,Solyc05g051810.1
17381,5,63049206,63055028,-,Solyc05g051815.1
17382,5,63077302,63078786,+,Solyc05g051820.3
17383,5,63081282,63081812,+,Solyc05g051825.1
17384,5,63081398,63087508,+,Solyc05g051830.4
17385,5,63089546,63091016,+,Solyc05g051840.1
17386,5,63112794,63116839,+,Solyc05g051850.3
17387,5,63125644,63128076,+,Solyc05g051870.3
17388,5,63128102,63130746,+,Solyc05g051875.1
17389,5,63132582,63138690,-,Solyc05g051880.4
17390,5,63143577,63144840,-,Solyc05g051890.1
17391,5,63145559,63148543,-,Solyc05g051900.3
17392,5,63152673,63155170,+,LOC104647677
17393,5,63160448,63162970,+,Solyc05g051920.3
17394,5,63168201,63170259,+,Solyc05g051940.3
17395,5,63171420,63172506,+,Solyc05g051950.1
17396,5,63171709,63175024,+,Solyc05g051960.1
17397,5,63175021,63175092,-,TRNAW-CCA
17398,5,63176344,63180091,+,Solyc05g051970.4
17399,5,63180208,63186202,-,Solyc05g051990.3
17400,5,63183131,63183203,-,TRNAR-ACG
17401,5,63193085,63195480,+,Solyc05g052010.2
17402,5,63196050,63198725,-,Solyc05g052015.1
17403,5,63208641,63217015,+,Solyc05g052020.3
17404,5,63220062,63220920,-,Solyc05g052030.1
17405,5,63233361,63234876,-,Solyc05g052040.1
17406,5,63247003,63247791,+,Solyc05g052050.1
17407,5,63260252,63263501,-,Solyc05g052070.3
17408,5,63264806,63265793,-,Solyc05g052080.1
17409,5,63266451,63267524,-,Solyc05g052090.1
17410,5,63269667,63275079,-,Solyc05g052100.3
17411,5,63278257,63282966,-,Solyc05g052110.3
17412,5,63283368,63287462,+,Solyc05g052120.4
17413,5,63291939,63294534,+,Solyc05g052130.3
17414,5,63294570,63295314,-,Solyc05g052140.3
17415,5,63295480,63302007,-,Solyc05g052150.4
17416,5,63302701,63307364,-,Solyc05g052160.4
17417,5,63308339,63311254,+,Solyc05g052170.4
17418,5,63311543,63314277,-,Solyc05g052180.3
17419,5,63317153,63319804,-,Solyc05g052190.4
17420,5,63321846,63338282,+,Solyc05g052200.4
17421,5,63340630,63343772,-,Solyc05g052210.3
17422,5,63348643,63357305,+,Solyc05g052220.3
17423,5,63357960,63358849,-,Solyc05g052230.1
17424,5,63361755,63364455,+,Solyc05g052240.3
17425,5,63367816,63370646,+,Solyc05g052250.3
17426,5,63371550,63378808,+,Solyc05g052260.3
17427,5,63381939,63383335,-,Solyc05g052265.1
17428,5,63383076,63386719,-,Solyc05g052270.3
17429,5,63385604,63400368,-,Solyc05g052275.1
17430,5,63410964,63414025,-,Solyc05g052280.3
17431,5,63421567,63423162,+,Solyc05g052290.3
17432,5,63423355,63425670,-,Solyc05g052300.4
17433,5,63431250,63437255,+,Solyc05g052310.3
17434,5,63438032,63442072,+,Solyc05g052320.4
17435,5,63442494,63444752,-,Solyc05g052330.3
17436,5,63446627,63448993,-,Solyc05g052340.4
17437,5,63455605,63458945,+,Solyc05g052350.3
17438,5,63458911,63463519,-,LOC104647575
17439,5,63461303,63466007,+,Solyc05g052360.2
17440,5,63465045,63466497,-,Solyc05g052370.3
17441,5,63469115,63472130,+,Solyc05g052390.3
17442,5,63473364,63476391,+,Solyc05g052400.3
17443,5,63485610,63488449,+,Solyc05g052410.3
17444,5,63500672,63501463,+,Solyc05g052420.3
17445,5,63505248,63508207,-,Solyc05g052430.3
17446,5,63509480,63513885,-,Solyc05g052440.2
17447,5,63515173,63519692,-,Solyc05g052450.3
17448,5,63521223,63533565,-,Solyc05g052460.3
17449,5,63536643,63540015,+,Solyc05g052470.3
17450,5,63541246,63549720,+,Solyc05g052480.4
17451,5,63550038,63556530,-,Solyc05g052490.3
17452,5,63560547,63560619,+,TRNAK-CUU
17453,5,63562329,63567952,+,Solyc05g052500.4
17454,5,63569124,63570121,+,LOC101251478
17455,5,63571193,63590343,-,Solyc05g052510.4
17456,5,63597399,63599924,-,Solyc05g052520.3
17457,5,63608046,63612697,-,Solyc05g052530.3
17458,5,63615260,63620271,-,Solyc05g052540.2
17459,5,63630146,63630504,-,Solyc05g052550.1
17460,5,63630363,63633442,-,Solyc05g052570.3
17461,5,63630728,63630894,+,Solyc05g052560.1
17462,5,63643439,63649392,+,Solyc05g052580.3
17463,5,63651901,63654739,+,Solyc05g052590.1
17464,5,63659092,63662403,+,Solyc05g052600.4
17465,5,63662998,63663070,-,TRNAR-CCU
17466,5,63668662,63670854,+,Solyc05g052610.3
17467,5,63673527,63679317,-,Solyc05g052620.4
17468,5,63695717,63701043,-,Solyc05g052630.4
17469,5,63701881,63711855,-,Solyc05g052640.3
17470,5,63725418,63727188,+,Solyc05g052650.2
17471,5,63727122,63727462,-,Solyc05g052660.1
17472,5,63732185,63733764,-,Solyc05g052670.1
17473,5,63744745,63746432,-,Solyc05g052680.1
17474,5,63749135,63753223,-,Solyc05g052690.4
17475,5,63756450,63759886,+,Solyc05g052700.4
17476,5,63760702,63762257,+,Solyc05g052710.3
17477,5,63764380,63765095,-,Solyc05g052720.1
17478,5,63766933,63772994,-,Solyc05g052715.1
17479,5,63778679,63779967,-,Solyc05g052740.1
17480,5,63788383,63791174,-,Solyc05g052750.3
17481,5,63804561,63809545,+,Solyc05g052760.4
17482,5,63809900,63810132,+,Solyc05g052770.1
17483,5,63813286,63817331,+,Solyc05g052780.4
17484,5,63827422,63831809,-,Solyc05g052790.3
17485,5,63832891,63835023,-,Solyc05g052800.3
17486,5,63834951,63840175,-,LOC104647572
17487,5,63834954,63837031,-,Solyc05g052810.4
17488,5,63840691,63845251,-,Solyc05g052820.3
17489,5,63847871,63854159,-,Solyc05g052830.3
17490,5,63884961,63887939,-,Solyc05g052840.1
17491,5,63888194,63891670,-,Solyc05g052850.3
17492,5,63898502,63902051,+,Solyc05g052860.3
17493,5,63903304,63905384,+,Solyc05g052870.4
17494,5,63905929,63906000,+,TRNAD-GUC
17495,5,63906751,63909548,-,Solyc05g052880.4
17496,5,63920097,63922512,-,Solyc05g052890.3
17497,5,63927712,63930236,+,Solyc05g052900.3
17498,5,63930931,63938251,-,Solyc05g052910.4
17499,5,63944765,63954661,-,Solyc05g052920.4
17500,5,63956557,63956630,+,TRNAV-CAC
17501,5,63961150,63968359,+,Solyc05g052930.3
17502,5,63968864,63972887,+,Solyc05g052940.3
17503,5,63972943,63978935,-,Solyc05g052950.4
17504,5,63981821,63987393,-,Solyc05g052960.4
17505,5,63990475,63996252,+,Solyc05g052970.4
17506,5,64000974,64002847,-,Solyc05g052980.4
17507,5,64012074,64013610,+,Solyc05g052990.4
17508,5,64017890,64019232,+,Solyc05g053000.1
17509,5,64022875,64022947,-,TRNAK-CUU
17510,5,64025377,64027904,+,Solyc05g053010.1
17511,5,64031739,64033380,+,Solyc05g053020.3
17512,5,64036430,64046419,+,Solyc05g053030.1
17513,5,64039976,64046419,+,Solyc05g053040.3
17514,5,64055793,64056017,-,Solyc05g053050.1
17515,5,64057922,64058218,+,Solyc05g053060.1
17516,5,64059766,64060321,-,Solyc05g053070.4
17517,5,64059890,64062288,+,Solyc05g053080.2
17518,5,64061969,64065529,-,Solyc05g053090.2
17519,5,64068164,64075885,+,Solyc05g053100.3
17520,5,64078027,64079945,+,Solyc05g053110.3
17521,5,64080911,64081447,-,Solyc05g053120.1
17522,5,64085810,64101881,+,Solyc05g053130.3
17523,5,64105854,64106802,+,Solyc05g053133.1
17524,5,64110838,64115310,+,Solyc05g053137.1
17525,5,64122533,64129627,-,Solyc05g053140.3
17526,5,64131289,64132596,-,Solyc05g053150.2
17527,5,64134745,64137713,-,Solyc05g053155.1
17528,5,64140555,64142460,-,Solyc05g053160.3
17529,5,64148494,64152109,+,Solyc05g053170.3
17530,5,64156667,64157613,+,Solyc05g053180.3
17531,5,64157981,64162772,-,Solyc05g053190.3
17532,5,64167164,64172430,+,Solyc05g053200.3
17533,5,64194789,64199772,+,Solyc05g053210.4
17534,5,64202586,64205898,+,Solyc05g053220.3
17535,5,64206881,64212680,-,Solyc05g053230.3
17536,5,64208046,64208879,+,LOC112941583
17537,5,64227519,64237981,+,Solyc05g053240.4
17538,5,64239021,64241653,+,Solyc05g053250.4
17539,5,64243773,64261071,+,Solyc05g053260.3
17540,5,64260561,64260775,+,Solyc05g053270.1
17541,5,64262309,64268159,+,Solyc05g053280.3
17542,5,64270896,64273486,+,Solyc05g053290.3
17543,5,64274841,64279657,+,Solyc05g053300.3
17544,5,64281024,64282860,-,Solyc05g053310.3
17545,5,64285551,64286215,+,Solyc05g053320.1
17546,5,64297046,64299167,+,Solyc05g053330.3
17547,5,64313952,64320737,-,Solyc05g053340.4
17548,5,64322678,64324049,+,Solyc05g053350.3
17549,5,64324681,64327905,-,Solyc05g053360.3
17550,5,64329876,64332216,+,Solyc05g053370.3
17551,5,64333241,64336011,-,Solyc05g053380.4
17552,5,64338164,64343594,-,Solyc05g053390.4
17553,5,64346798,64355607,-,Solyc05g053410.4
17554,5,64346892,64348301,-,Solyc05g053400.3
17555,5,64349211,64349286,+,LOC112941599
17556,5,64349391,64349479,+,LOC112941613
17557,5,64360216,64361808,+,Solyc05g053420.1
17558,5,64361905,64365938,-,Solyc05g053430.3
17559,5,64366737,64367893,+,Solyc05g053440.4
17560,5,64368975,64370381,+,Solyc05g053450.3
17561,5,64375038,64375442,-,Solyc05g053460.1
17562,5,64385315,64390500,-,Solyc05g053465.1
17563,5,64408207,64414351,+,Solyc05g053470.3
17564,5,64417886,64424224,+,Solyc05g053490.4
17565,5,64427414,64430086,+,Solyc05g053500.4
17566,5,64444111,64446472,+,LOC104647566
17567,5,64447398,64449491,+,Solyc05g053520.3
17568,5,64458967,64461160,-,Solyc05g053530.1
17569,5,64467057,64474037,-,Solyc05g053540.3
17570,5,64481601,64483303,+,Solyc05g053550.3
17571,5,64486043,64489777,+,Solyc05g053555.1
17572,5,64491368,64495659,-,Solyc05g053560.4
17573,5,64496976,64504920,-,Solyc05g053570.4
17574,5,64505256,64505494,-,Solyc05g053580.1
17575,5,64506422,64513622,-,Solyc05g053590.4
17576,5,64517244,64523983,-,Solyc05g053600.3
17577,5,64524359,64531462,-,Solyc05g053610.2
17578,5,64524864,64525470,+,LOC109120243
17579,5,64541853,64543344,+,Solyc05g053620.3
17580,5,64549574,64549842,+,Solyc05g053630.1
17581,5,64551869,64552117,+,Solyc05g053640.1
17582,5,64559911,64568011,+,Solyc05g053650.3
17583,5,64569431,64572511,+,Solyc05g053660.3
17584,5,64576106,64578384,+,Solyc05g053670.3
17585,5,64580774,64583058,+,Solyc05g053680.1
17586,5,64582812,64584893,+,LOC112941514
17587,5,64586092,64591033,+,Solyc05g053690.2
17588,5,64592424,64595380,+,Solyc05g053700.3
17589,5,64596253,64603209,+,Solyc05g053710.4
17590,5,64603377,64610654,-,Solyc05g053720.4
17591,5,64611691,64615463,+,Solyc05g053730.3
17592,5,64615872,64621437,-,Solyc05g053740.3
17593,5,64622751,64628709,+,Solyc05g053750.3
17594,5,64636854,64639377,+,Solyc05g053760.4
17595,5,64644685,64654617,-,Solyc05g053770.4
17596,5,64658928,64662026,+,Solyc05g053780.4
17597,5,64662967,64664482,-,Solyc05g053790.1
17598,5,64671370,64695679,+,Solyc05g053800.3
17599,5,64696199,64699667,-,Solyc05g053810.3
17600,5,64703286,64705658,-,Solyc05g053820.3
17601,5,64706270,64714174,-,Solyc05g053830.3
17602,5,64717119,64729183,+,Solyc05g053835.2
17603,5,64738354,64740327,+,Solyc05g053850.3
17604,5,64744382,64746470,+,Solyc05g053860.4
17605,5,64747326,64748980,+,LOC104647564
17606,5,64752839,64752910,+,Solyc05g053865.1
17607,5,64753018,64758613,-,Solyc05g053870.3
17608,5,64760662,64764936,+,Solyc05g053880.4
17609,5,64765336,64767705,-,Solyc05g053890.3
17610,5,64768355,64774804,-,Solyc05g053900.4
17611,5,64785276,64786433,-,Solyc05g053910.1
17612,5,64793713,64794810,+,Solyc05g053920.1
17613,5,64802369,64805749,+,Solyc05g053930.4
17614,5,64807022,64811778,-,Solyc05g053940.3
17615,5,64812351,64816317,+,Solyc05g053950.4
17616,5,64813666,64826346,+,LOC101252086
17617,5,64817934,64819768,-,Solyc05g053960.3
17618,5,64825380,64827066,+,Solyc05g053970.2
17619,5,64826633,64831194,-,Solyc05g053980.1
17620,5,64834603,64839350,-,Solyc05g054010.4
17621,5,64840410,64846292,+,Solyc05g054020.3
17622,5,64844903,64846533,-,Solyc05g054025.1
17623,5,64859493,64862865,+,Solyc05g054030.3
17624,5,64869711,64874922,-,Solyc05g054040.4
17625,5,64876105,64879790,-,Solyc05g054050.4
17626,5,64883808,64891648,-,Solyc05g054060.3
17627,5,64898598,64898693,-,LOC112941610
17628,5,64898761,64900476,-,Solyc05g054070.4
17629,5,64904873,64912970,+,Solyc05g054080.3
17630,5,64915816,64917060,-,Solyc05g054090.3
17631,5,64922723,64926677,-,Solyc05g054100.3
17632,5,64928668,64933684,+,Solyc05g054110.3
17633,5,64934937,64935518,+,Solyc05g054120.1
17634,5,64937452,64944365,+,Solyc05g054130.4
17635,5,64945105,64949088,+,Solyc05g054140.3
17636,5,64949510,64949590,-,TRNAL-CAG
17637,5,64951299,64957271,+,Solyc05g054150.3
17638,5,64959350,64969280,-,Solyc05g054170.4
17639,5,64960392,64960618,+,Solyc05g054160.1
17640,5,64984971,64990654,+,Solyc05g054180.3
17641,5,64996507,65001277,+,Solyc05g054190.4
17642,5,65002183,65009998,+,Solyc05g054200.4
17643,5,65017895,65018683,+,Solyc05g054205.1
17644,5,65019569,65021577,-,Solyc05g054210.3
17645,5,65026851,65033052,-,Solyc05g054220.3
17646,5,65036967,65044346,-,Solyc05g054230.4
17647,5,65047230,65056552,+,Solyc05g054240.3
17648,5,65056931,65058576,-,Solyc05g054250.1
17649,5,65060781,65070530,-,Solyc05g054260.3
17650,5,65073253,65075202,+,Solyc05g054270.2
17651,5,65082563,65084371,+,Solyc05g054280.1
17652,5,65087192,65088982,+,Solyc05g054290.2
17653,5,65090645,65091711,+,Solyc05g054300.2
